,ID_MUNICIP,Idade,Casos,CO_MUN_NOT
12558,FELIZ NATAL,"(60, 65]",0.0,510370.0
12559,FELIZ NATAL,"(65, 70]",0.0,510370.0
12560,FELIZ NATAL,"(70, 75]",1.0,510370.0
12561,FELIZ NATAL,"(75, 80]",0.0,510370.0
12562,FELIZ NATAL,"(80, 99]",0.0,510370.0
12563,FERNANDOPOLIS,"(0, 5]",0.0,351550.0
12564,FERNANDOPOLIS,"(5, 10]",0.0,351550.0
12565,FERNANDOPOLIS,"(10, 15]",0.0,351550.0
12566,FERNANDOPOLIS,"(15, 20]",0.0,351550.0
12567,FERNANDOPOLIS,"(20, 25]",1.0,351550.0
12568,FERNANDOPOLIS,"(25, 30]",1.0,351550.0
12569,FERNANDOPOLIS,"(30, 35]",0.0,351550.0
12570,FERNANDOPOLIS,"(35, 40]",0.0,351550.0
12571,FERNANDOPOLIS,"(40, 45]",2.0,351550.0
12572,FERNANDOPOLIS,"(45, 50]",1.0,351550.0
12573,FERNANDOPOLIS,"(50, 55]",4.0,351550.0
12574,FERNANDOPOLIS,"(55, 60]",5.0,351550.0
12575,FERNANDOPOLIS,"(60, 65]",10.0,351550.0
12576,FERNANDOPOLIS,"(65, 70]",10.0,351550.0
12577,FERNANDOPOLIS,"(70, 75]",17.0,351550.0
12578,FERNANDOPOLIS,"(75, 80]",14.0,351550.0
12579,FERNANDOPOLIS,"(80, 99]",25.0,351550.0
12580,FERRAZ DE VASCONCELOS,"(0, 5]",0.0,351570.0
12581,FERRAZ DE VASCONCELOS,"(5, 10]",0.0,351570.0
12582,FERRAZ DE VASCONCELOS,"(10, 15]",0.0,351570.0
12583,FERRAZ DE VASCONCELOS,"(15, 20]",0.0,351570.0
12584,FERRAZ DE VASCONCELOS,"(20, 25]",0.0,351570.0
12585,FERRAZ DE VASCONCELOS,"(25, 30]",0.0,351570.0
12586,FERRAZ DE VASCONCELOS,"(30, 35]",1.0,351570.0
12587,FERRAZ DE VASCONCELOS,"(35, 40]",1.0,351570.0
12588,FERRAZ DE VASCONCELOS,"(40, 45]",3.0,351570.0
12589,FERRAZ DE VASCONCELOS,"(45, 50]",4.0,351570.0
12590,FERRAZ DE VASCONCELOS,"(50, 55]",5.0,351570.0
12591,FERRAZ DE VASCONCELOS,"(55, 60]",6.0,351570.0
12592,FERRAZ DE VASCONCELOS,"(60, 65]",7.0,351570.0
12593,FERRAZ DE VASCONCELOS,"(65, 70]",11.0,351570.0
12594,FERRAZ DE VASCONCELOS,"(70, 75]",10.0,351570.0
12595,FERRAZ DE VASCONCELOS,"(75, 80]",6.0,351570.0
12596,FERRAZ DE VASCONCELOS,"(80, 99]",21.0,351570.0
12597,FIGUEIRA,"(0, 5]",0.0,410775.0
12598,FIGUEIRA,"(5, 10]",0.0,410775.0
12599,FIGUEIRA,"(10, 15]",0.0,410775.0
12600,FIGUEIRA,"(15, 20]",0.0,410775.0
12601,FIGUEIRA,"(20, 25]",0.0,410775.0
12602,FIGUEIRA,"(25, 30]",0.0,410775.0
12603,FIGUEIRA,"(30, 35]",0.0,410775.0
12604,FIGUEIRA,"(35, 40]",0.0,410775.0
12605,FIGUEIRA,"(40, 45]",0.0,410775.0
12606,FIGUEIRA,"(45, 50]",0.0,410775.0
12607,FIGUEIRA,"(50, 55]",0.0,410775.0
12608,FIGUEIRA,"(55, 60]",0.0,410775.0
12609,FIGUEIRA,"(60, 65]",0.0,410775.0
12610,FIGUEIRA,"(65, 70]",1.0,410775.0
12611,FIGUEIRA,"(70, 75]",0.0,410775.0
12612,FIGUEIRA,"(75, 80]",0.0,410775.0
12613,FIGUEIRA,"(80, 99]",0.0,410775.0
12614,FILADELFIA,"(0, 5]",0.0,291085.0
12615,FILADELFIA,"(5, 10]",0.0,291085.0
12616,FILADELFIA,"(10, 15]",0.0,291085.0
12617,FILADELFIA,"(15, 20]",0.0,291085.0
12618,FILADELFIA,"(20, 25]",0.0,291085.0
12619,FILADELFIA,"(25, 30]",0.0,291085.0
12620,FILADELFIA,"(30, 35]",0.0,291085.0
12621,FILADELFIA,"(35, 40]",0.0,291085.0
12622,FILADELFIA,"(40, 45]",0.0,291085.0
12623,FILADELFIA,"(45, 50]",0.0,291085.0
12624,FILADELFIA,"(50, 55]",0.0,291085.0
12625,FILADELFIA,"(55, 60]",0.0,291085.0
12626,FILADELFIA,"(60, 65]",0.0,291085.0
12627,FILADELFIA,"(65, 70]",0.0,291085.0
12628,FILADELFIA,"(70, 75]",0.0,291085.0
12629,FILADELFIA,"(75, 80]",0.0,291085.0
12630,FILADELFIA,"(80, 99]",2.0,291085.0
12631,FLORES,"(0, 5]",0.0,260560.0
12632,FLORES,"(5, 10]",0.0,260560.0
12633,FLORES,"(10, 15]",0.0,260560.0
12634,FLORES,"(15, 20]",0.0,260560.0
12635,FLORES,"(20, 25]",0.0,260560.0
12636,FLORES,"(25, 30]",0.0,260560.0
12637,FLORES,"(30, 35]",0.0,260560.0
12638,FLORES,"(35, 40]",0.0,260560.0
12639,FLORES,"(40, 45]",0.0,260560.0
12640,FLORES,"(45, 50]",0.0,260560.0
12641,FLORES,"(50, 55]",0.0,260560.0
12642,FLORES,"(55, 60]",0.0,260560.0
12643,FLORES,"(60, 65]",0.0,260560.0
12644,FLORES,"(65, 70]",0.0,260560.0
12645,FLORES,"(70, 75]",0.0,260560.0
12646,FLORES,"(75, 80]",0.0,260560.0
12647,FLORES,"(80, 99]",2.0,260560.0
12648,FLORES DA CUNHA,"(0, 5]",0.0,430820.0
12649,FLORES DA CUNHA,"(5, 10]",0.0,430820.0
12650,FLORES DA CUNHA,"(10, 15]",0.0,430820.0
12651,FLORES DA CUNHA,"(15, 20]",0.0,430820.0
12652,FLORES DA CUNHA,"(20, 25]",0.0,430820.0
12653,FLORES DA CUNHA,"(25, 30]",0.0,430820.0
12654,FLORES DA CUNHA,"(30, 35]",0.0,430820.0
12655,FLORES DA CUNHA,"(35, 40]",0.0,430820.0
12656,FLORES DA CUNHA,"(40, 45]",0.0,430820.0
12657,FLORES DA CUNHA,"(45, 50]",0.0,430820.0
12658,FLORES DA CUNHA,"(50, 55]",0.0,430820.0
12659,FLORES DA CUNHA,"(55, 60]",0.0,430820.0
12660,FLORES DA CUNHA,"(60, 65]",0.0,430820.0
12661,FLORES DA CUNHA,"(65, 70]",0.0,430820.0
12662,FLORES DA CUNHA,"(70, 75]",0.0,430820.0
12663,FLORES DA CUNHA,"(75, 80]",0.0,430820.0
12664,FLORES DA CUNHA,"(80, 99]",1.0,430820.0
12665,FLORES DE GOIAS,"(0, 5]",0.0,520790.0
12666,FLORES DE GOIAS,"(5, 10]",0.0,520790.0
12667,FLORES DE GOIAS,"(10, 15]",0.0,520790.0
12668,FLORES DE GOIAS,"(15, 20]",0.0,520790.0
12669,FLORES DE GOIAS,"(20, 25]",0.0,520790.0
12670,FLORES DE GOIAS,"(25, 30]",0.0,520790.0
12671,FLORES DE GOIAS,"(30, 35]",0.0,520790.0
12672,FLORES DE GOIAS,"(35, 40]",0.0,520790.0
12673,FLORES DE GOIAS,"(40, 45]",0.0,520790.0
12674,FLORES DE GOIAS,"(45, 50]",0.0,520790.0
12675,FLORES DE GOIAS,"(50, 55]",0.0,520790.0
12676,FLORES DE GOIAS,"(55, 60]",0.0,520790.0
12677,FLORES DE GOIAS,"(60, 65]",0.0,520790.0
12678,FLORES DE GOIAS,"(65, 70]",0.0,520790.0
12679,FLORES DE GOIAS,"(70, 75]",0.0,520790.0
12680,FLORES DE GOIAS,"(75, 80]",0.0,520790.0
12681,FLORES DE GOIAS,"(80, 99]",1.0,520790.0
12682,FLORESTA,"(0, 5]",1.0,260570.0
12683,FLORESTA,"(5, 10]",0.0,260570.0
12684,FLORESTA,"(10, 15]",0.0,260570.0
12685,FLORESTA,"(15, 20]",0.0,260570.0
12686,FLORESTA,"(20, 25]",0.0,260570.0
12687,FLORESTA,"(25, 30]",0.0,260570.0
12688,FLORESTA,"(30, 35]",0.0,260570.0
12689,FLORESTA,"(35, 40]",1.0,260570.0
12690,FLORESTA,"(40, 45]",1.0,260570.0
12691,FLORESTA,"(45, 50]",0.0,260570.0
12692,FLORESTA,"(50, 55]",0.0,260570.0
12693,FLORESTA,"(55, 60]",0.0,260570.0
12694,FLORESTA,"(60, 65]",0.0,260570.0
12695,FLORESTA,"(65, 70]",1.0,260570.0
12696,FLORESTA,"(70, 75]",0.0,260570.0
12697,FLORESTA,"(75, 80]",0.0,260570.0
12698,FLORESTA,"(80, 99]",0.0,260570.0
12699,FLORESTA AZUL,"(0, 5]",0.0,291100.0
12700,FLORESTA AZUL,"(5, 10]",0.0,291100.0
12701,FLORESTA AZUL,"(10, 15]",0.0,291100.0
12702,FLORESTA AZUL,"(15, 20]",0.0,291100.0
12703,FLORESTA AZUL,"(20, 25]",0.0,291100.0
12704,FLORESTA AZUL,"(25, 30]",0.0,291100.0
12705,FLORESTA AZUL,"(30, 35]",0.0,291100.0
12706,FLORESTA AZUL,"(35, 40]",1.0,291100.0
12707,FLORESTA AZUL,"(40, 45]",0.0,291100.0
12708,FLORESTA AZUL,"(45, 50]",0.0,291100.0
12709,FLORESTA AZUL,"(50, 55]",0.0,291100.0
12710,FLORESTA AZUL,"(55, 60]",1.0,291100.0
12711,FLORESTA AZUL,"(60, 65]",0.0,291100.0
12712,FLORESTA AZUL,"(65, 70]",0.0,291100.0
12713,FLORESTA AZUL,"(70, 75]",0.0,291100.0
12714,FLORESTA AZUL,"(75, 80]",1.0,291100.0
12715,FLORESTA AZUL,"(80, 99]",0.0,291100.0
12716,FLORESTA DO ARAGUAIA,"(0, 5]",0.0,150304.0
12717,FLORESTA DO ARAGUAIA,"(5, 10]",0.0,150304.0
12718,FLORESTA DO ARAGUAIA,"(10, 15]",0.0,150304.0
12719,FLORESTA DO ARAGUAIA,"(15, 20]",0.0,150304.0
12720,FLORESTA DO ARAGUAIA,"(20, 25]",1.0,150304.0
12721,FLORESTA DO ARAGUAIA,"(25, 30]",0.0,150304.0
12722,FLORESTA DO ARAGUAIA,"(30, 35]",0.0,150304.0
12723,FLORESTA DO ARAGUAIA,"(35, 40]",0.0,150304.0
12724,FLORESTA DO ARAGUAIA,"(40, 45]",0.0,150304.0
12725,FLORESTA DO ARAGUAIA,"(45, 50]",0.0,150304.0
12726,FLORESTA DO ARAGUAIA,"(50, 55]",0.0,150304.0
12727,FLORESTA DO ARAGUAIA,"(55, 60]",0.0,150304.0
12728,FLORESTA DO ARAGUAIA,"(60, 65]",1.0,150304.0
12729,FLORESTA DO ARAGUAIA,"(65, 70]",1.0,150304.0
12730,FLORESTA DO ARAGUAIA,"(70, 75]",1.0,150304.0
12731,FLORESTA DO ARAGUAIA,"(75, 80]",1.0,150304.0
12732,FLORESTA DO ARAGUAIA,"(80, 99]",0.0,150304.0
12733,FLORESTOPOLIS,"(0, 5]",0.0,410800.0
12734,FLORESTOPOLIS,"(5, 10]",0.0,410800.0
12735,FLORESTOPOLIS,"(10, 15]",0.0,410800.0
12736,FLORESTOPOLIS,"(15, 20]",0.0,410800.0
12737,FLORESTOPOLIS,"(20, 25]",0.0,410800.0
12738,FLORESTOPOLIS,"(25, 30]",0.0,410800.0
12739,FLORESTOPOLIS,"(30, 35]",0.0,410800.0
12740,FLORESTOPOLIS,"(35, 40]",0.0,410800.0
12741,FLORESTOPOLIS,"(40, 45]",0.0,410800.0
12742,FLORESTOPOLIS,"(45, 50]",0.0,410800.0
12743,FLORESTOPOLIS,"(50, 55]",1.0,410800.0
12744,FLORESTOPOLIS,"(55, 60]",0.0,410800.0
12745,FLORESTOPOLIS,"(60, 65]",1.0,410800.0
12746,FLORESTOPOLIS,"(65, 70]",0.0,410800.0
12747,FLORESTOPOLIS,"(70, 75]",0.0,410800.0
12748,FLORESTOPOLIS,"(75, 80]",0.0,410800.0
12749,FLORESTOPOLIS,"(80, 99]",0.0,410800.0
12750,FLORIANO,"(0, 5]",0.0,220390.0
12751,FLORIANO,"(5, 10]",1.0,220390.0
12752,FLORIANO,"(10, 15]",0.0,220390.0
12753,FLORIANO,"(15, 20]",0.0,220390.0
12754,FLORIANO,"(20, 25]",0.0,220390.0
12755,FLORIANO,"(25, 30]",4.0,220390.0
12756,FLORIANO,"(30, 35]",5.0,220390.0
12757,FLORIANO,"(35, 40]",4.0,220390.0
12758,FLORIANO,"(40, 45]",3.0,220390.0
12759,FLORIANO,"(45, 50]",5.0,220390.0
12760,FLORIANO,"(50, 55]",9.0,220390.0
12761,FLORIANO,"(55, 60]",5.0,220390.0
12762,FLORIANO,"(60, 65]",9.0,220390.0
12763,FLORIANO,"(65, 70]",14.0,220390.0
12764,FLORIANO,"(70, 75]",9.0,220390.0
12765,FLORIANO,"(75, 80]",14.0,220390.0
12766,FLORIANO,"(80, 99]",24.0,220390.0
12767,FLORIANOPOLIS,"(0, 5]",1.0,420540.0
12768,FLORIANOPOLIS,"(5, 10]",0.0,420540.0
12769,FLORIANOPOLIS,"(10, 15]",0.0,420540.0
12770,FLORIANOPOLIS,"(15, 20]",1.0,420540.0
12771,FLORIANOPOLIS,"(20, 25]",1.0,420540.0
12772,FLORIANOPOLIS,"(25, 30]",2.0,420540.0
12773,FLORIANOPOLIS,"(30, 35]",2.0,420540.0
12774,FLORIANOPOLIS,"(35, 40]",2.0,420540.0
12775,FLORIANOPOLIS,"(40, 45]",9.0,420540.0
12776,FLORIANOPOLIS,"(45, 50]",12.0,420540.0
12777,FLORIANOPOLIS,"(50, 55]",23.0,420540.0
12778,FLORIANOPOLIS,"(55, 60]",18.0,420540.0
12779,FLORIANOPOLIS,"(60, 65]",36.0,420540.0
12780,FLORIANOPOLIS,"(65, 70]",44.0,420540.0
12781,FLORIANOPOLIS,"(70, 75]",46.0,420540.0
12782,FLORIANOPOLIS,"(75, 80]",48.0,420540.0
12783,FLORIANOPOLIS,"(80, 99]",78.0,420540.0
12784,FLORIDA PAULISTA,"(0, 5]",0.0,351600.0
12785,FLORIDA PAULISTA,"(5, 10]",0.0,351600.0
12786,FLORIDA PAULISTA,"(10, 15]",0.0,351600.0
12787,FLORIDA PAULISTA,"(15, 20]",0.0,351600.0
12788,FLORIDA PAULISTA,"(20, 25]",0.0,351600.0
12789,FLORIDA PAULISTA,"(25, 30]",0.0,351600.0
12790,FLORIDA PAULISTA,"(30, 35]",0.0,351600.0
12791,FLORIDA PAULISTA,"(35, 40]",1.0,351600.0
12792,FLORIDA PAULISTA,"(40, 45]",0.0,351600.0
12793,FLORIDA PAULISTA,"(45, 50]",0.0,351600.0
12794,FLORIDA PAULISTA,"(50, 55]",0.0,351600.0
12795,FLORIDA PAULISTA,"(55, 60]",0.0,351600.0
12796,FLORIDA PAULISTA,"(60, 65]",0.0,351600.0
12797,FLORIDA PAULISTA,"(65, 70]",0.0,351600.0
12798,FLORIDA PAULISTA,"(70, 75]",0.0,351600.0
12799,FLORIDA PAULISTA,"(75, 80]",0.0,351600.0
12800,FLORIDA PAULISTA,"(80, 99]",0.0,351600.0
12801,FONTE BOA,"(0, 5]",0.0,130160.0
12802,FONTE BOA,"(5, 10]",0.0,130160.0
12803,FONTE BOA,"(10, 15]",0.0,130160.0
12804,FONTE BOA,"(15, 20]",0.0,130160.0
12805,FONTE BOA,"(20, 25]",0.0,130160.0
12806,FONTE BOA,"(25, 30]",0.0,130160.0
12807,FONTE BOA,"(30, 35]",3.0,130160.0
12808,FONTE BOA,"(35, 40]",1.0,130160.0
12809,FONTE BOA,"(40, 45]",1.0,130160.0
12810,FONTE BOA,"(45, 50]",1.0,130160.0
12811,FONTE BOA,"(50, 55]",0.0,130160.0
12812,FONTE BOA,"(55, 60]",1.0,130160.0
12813,FONTE BOA,"(60, 65]",0.0,130160.0
12814,FONTE BOA,"(65, 70]",1.0,130160.0
12815,FONTE BOA,"(70, 75]",3.0,130160.0
12816,FONTE BOA,"(75, 80]",3.0,130160.0
12817,FONTE BOA,"(80, 99]",5.0,130160.0
12818,FORMIGA,"(0, 5]",0.0,312610.0
12819,FORMIGA,"(5, 10]",0.0,312610.0
12820,FORMIGA,"(10, 15]",0.0,312610.0
12821,FORMIGA,"(15, 20]",0.0,312610.0
12822,FORMIGA,"(20, 25]",0.0,312610.0
12823,FORMIGA,"(25, 30]",0.0,312610.0
12824,FORMIGA,"(30, 35]",0.0,312610.0
12825,FORMIGA,"(35, 40]",0.0,312610.0
12826,FORMIGA,"(40, 45]",0.0,312610.0
12827,FORMIGA,"(45, 50]",0.0,312610.0
12828,FORMIGA,"(50, 55]",0.0,312610.0
12829,FORMIGA,"(55, 60]",0.0,312610.0
12830,FORMIGA,"(60, 65]",1.0,312610.0
12831,FORMIGA,"(65, 70]",3.0,312610.0
12832,FORMIGA,"(70, 75]",2.0,312610.0
12833,FORMIGA,"(75, 80]",2.0,312610.0
12834,FORMIGA,"(80, 99]",5.0,312610.0
12835,FORMOSA,"(0, 5]",0.0,520800.0
12836,FORMOSA,"(5, 10]",0.0,520800.0
12837,FORMOSA,"(10, 15]",0.0,520800.0
12838,FORMOSA,"(15, 20]",0.0,520800.0
12839,FORMOSA,"(20, 25]",1.0,520800.0
12840,FORMOSA,"(25, 30]",1.0,520800.0
12841,FORMOSA,"(30, 35]",1.0,520800.0
12842,FORMOSA,"(35, 40]",0.0,520800.0
12843,FORMOSA,"(40, 45]",1.0,520800.0
12844,FORMOSA,"(45, 50]",3.0,520800.0
12845,FORMOSA,"(50, 55]",2.0,520800.0
12846,FORMOSA,"(55, 60]",2.0,520800.0
12847,FORMOSA,"(60, 65]",5.0,520800.0
12848,FORMOSA,"(65, 70]",7.0,520800.0
12849,FORMOSA,"(70, 75]",8.0,520800.0
12850,FORMOSA,"(75, 80]",5.0,520800.0
12851,FORMOSA,"(80, 99]",18.0,520800.0
12852,FORMOSA DA SERRA NEGRA,"(0, 5]",0.0,210409.0
12853,FORMOSA DA SERRA NEGRA,"(5, 10]",0.0,210409.0
12854,FORMOSA DA SERRA NEGRA,"(10, 15]",0.0,210409.0
12855,FORMOSA DA SERRA NEGRA,"(15, 20]",0.0,210409.0
12856,FORMOSA DA SERRA NEGRA,"(20, 25]",0.0,210409.0
12857,FORMOSA DA SERRA NEGRA,"(25, 30]",0.0,210409.0
12858,FORMOSA DA SERRA NEGRA,"(30, 35]",0.0,210409.0
12859,FORMOSA DA SERRA NEGRA,"(35, 40]",0.0,210409.0
12860,FORMOSA DA SERRA NEGRA,"(40, 45]",0.0,210409.0
12861,FORMOSA DA SERRA NEGRA,"(45, 50]",0.0,210409.0
12862,FORMOSA DA SERRA NEGRA,"(50, 55]",0.0,210409.0
12863,FORMOSA DA SERRA NEGRA,"(55, 60]",0.0,210409.0
12864,FORMOSA DA SERRA NEGRA,"(60, 65]",0.0,210409.0
12865,FORMOSA DA SERRA NEGRA,"(65, 70]",0.0,210409.0
12866,FORMOSA DA SERRA NEGRA,"(70, 75]",1.0,210409.0
12867,FORMOSA DA SERRA NEGRA,"(75, 80]",1.0,210409.0
12868,FORMOSA DA SERRA NEGRA,"(80, 99]",0.0,210409.0
12869,FORMOSA DO OESTE,"(0, 5]",0.0,410820.0
12870,FORMOSA DO OESTE,"(5, 10]",0.0,410820.0
12871,FORMOSA DO OESTE,"(10, 15]",0.0,410820.0
12872,FORMOSA DO OESTE,"(15, 20]",0.0,410820.0
12873,FORMOSA DO OESTE,"(20, 25]",0.0,410820.0
12874,FORMOSA DO OESTE,"(25, 30]",0.0,410820.0
12875,FORMOSA DO OESTE,"(30, 35]",0.0,410820.0
12876,FORMOSA DO OESTE,"(35, 40]",0.0,410820.0
12877,FORMOSA DO OESTE,"(40, 45]",0.0,410820.0
12878,FORMOSA DO OESTE,"(45, 50]",0.0,410820.0
12879,FORMOSA DO OESTE,"(50, 55]",0.0,410820.0
12880,FORMOSA DO OESTE,"(55, 60]",1.0,410820.0
12881,FORMOSA DO OESTE,"(60, 65]",0.0,410820.0
12882,FORMOSA DO OESTE,"(65, 70]",0.0,410820.0
12883,FORMOSA DO OESTE,"(70, 75]",1.0,410820.0
12884,FORMOSA DO OESTE,"(75, 80]",0.0,410820.0
12885,FORMOSA DO OESTE,"(80, 99]",0.0,410820.0
12886,FORMOSO,"(0, 5]",0.0,312620.0
12887,FORMOSO,"(5, 10]",0.0,312620.0
12888,FORMOSO,"(10, 15]",0.0,312620.0
12889,FORMOSO,"(15, 20]",0.0,312620.0
12890,FORMOSO,"(20, 25]",0.0,312620.0
12891,FORMOSO,"(25, 30]",0.0,312620.0
12892,FORMOSO,"(30, 35]",0.0,312620.0
12893,FORMOSO,"(35, 40]",0.0,312620.0
12894,FORMOSO,"(40, 45]",0.0,312620.0
12895,FORMOSO,"(45, 50]",0.0,312620.0
12896,FORMOSO,"(50, 55]",1.0,312620.0
12897,FORMOSO,"(55, 60]",0.0,312620.0
12898,FORMOSO,"(60, 65]",0.0,312620.0
12899,FORMOSO,"(65, 70]",0.0,312620.0
12900,FORMOSO,"(70, 75]",0.0,312620.0
12901,FORMOSO,"(75, 80]",2.0,312620.0
12902,FORMOSO,"(80, 99]",1.0,312620.0
12903,FORMOSO DO ARAGUAIA,"(0, 5]",0.0,170820.0
12904,FORMOSO DO ARAGUAIA,"(5, 10]",0.0,170820.0
12905,FORMOSO DO ARAGUAIA,"(10, 15]",0.0,170820.0
12906,FORMOSO DO ARAGUAIA,"(15, 20]",0.0,170820.0
12907,FORMOSO DO ARAGUAIA,"(20, 25]",0.0,170820.0
12908,FORMOSO DO ARAGUAIA,"(25, 30]",0.0,170820.0
12909,FORMOSO DO ARAGUAIA,"(30, 35]",0.0,170820.0
12910,FORMOSO DO ARAGUAIA,"(35, 40]",0.0,170820.0
12911,FORMOSO DO ARAGUAIA,"(40, 45]",0.0,170820.0
12912,FORMOSO DO ARAGUAIA,"(45, 50]",0.0,170820.0
12913,FORMOSO DO ARAGUAIA,"(50, 55]",1.0,170820.0
12914,FORMOSO DO ARAGUAIA,"(55, 60]",0.0,170820.0
12915,FORMOSO DO ARAGUAIA,"(60, 65]",1.0,170820.0
12916,FORMOSO DO ARAGUAIA,"(65, 70]",0.0,170820.0
12917,FORMOSO DO ARAGUAIA,"(70, 75]",0.0,170820.0
12918,FORMOSO DO ARAGUAIA,"(75, 80]",0.0,170820.0
12919,FORMOSO DO ARAGUAIA,"(80, 99]",0.0,170820.0
12920,FORQUILHA,"(0, 5]",0.0,230435.0
12921,FORQUILHA,"(5, 10]",0.0,230435.0
12922,FORQUILHA,"(10, 15]",0.0,230435.0
12923,FORQUILHA,"(15, 20]",0.0,230435.0
12924,FORQUILHA,"(20, 25]",0.0,230435.0
12925,FORQUILHA,"(25, 30]",0.0,230435.0
12926,FORQUILHA,"(30, 35]",0.0,230435.0
12927,FORQUILHA,"(35, 40]",0.0,230435.0
12928,FORQUILHA,"(40, 45]",0.0,230435.0
12929,FORQUILHA,"(45, 50]",0.0,230435.0
12930,FORQUILHA,"(50, 55]",0.0,230435.0
12931,FORQUILHA,"(55, 60]",1.0,230435.0
12932,FORQUILHA,"(60, 65]",1.0,230435.0
12933,FORQUILHA,"(65, 70]",0.0,230435.0
12934,FORQUILHA,"(70, 75]",0.0,230435.0
12935,FORQUILHA,"(75, 80]",0.0,230435.0
12936,FORQUILHA,"(80, 99]",0.0,230435.0
12937,FORTALEZA,"(0, 5]",9.0,230440.0
12938,FORTALEZA,"(5, 10]",2.0,230440.0
12939,FORTALEZA,"(10, 15]",14.0,230440.0
12940,FORTALEZA,"(15, 20]",18.0,230440.0
12941,FORTALEZA,"(20, 25]",24.0,230440.0
12942,FORTALEZA,"(25, 30]",42.0,230440.0
12943,FORTALEZA,"(30, 35]",69.0,230440.0
12944,FORTALEZA,"(35, 40]",134.0,230440.0
12945,FORTALEZA,"(40, 45]",164.0,230440.0
12946,FORTALEZA,"(45, 50]",210.0,230440.0
12947,FORTALEZA,"(50, 55]",311.0,230440.0
12948,FORTALEZA,"(55, 60]",400.0,230440.0
12949,FORTALEZA,"(60, 65]",532.0,230440.0
12950,FORTALEZA,"(65, 70]",631.0,230440.0
12951,FORTALEZA,"(70, 75]",784.0,230440.0
12952,FORTALEZA,"(75, 80]",738.0,230440.0
12953,FORTALEZA,"(80, 99]",1332.0,230440.0
12954,FORTALEZA DOS NOGUEIRAS,"(0, 5]",0.0,210410.0
12955,FORTALEZA DOS NOGUEIRAS,"(5, 10]",0.0,210410.0
12956,FORTALEZA DOS NOGUEIRAS,"(10, 15]",0.0,210410.0
12957,FORTALEZA DOS NOGUEIRAS,"(15, 20]",0.0,210410.0
12958,FORTALEZA DOS NOGUEIRAS,"(20, 25]",0.0,210410.0
12959,FORTALEZA DOS NOGUEIRAS,"(25, 30]",0.0,210410.0
12960,FORTALEZA DOS NOGUEIRAS,"(30, 35]",0.0,210410.0
12961,FORTALEZA DOS NOGUEIRAS,"(35, 40]",0.0,210410.0
12962,FORTALEZA DOS NOGUEIRAS,"(40, 45]",0.0,210410.0
12963,FORTALEZA DOS NOGUEIRAS,"(45, 50]",0.0,210410.0
12964,FORTALEZA DOS NOGUEIRAS,"(50, 55]",0.0,210410.0
12965,FORTALEZA DOS NOGUEIRAS,"(55, 60]",0.0,210410.0
12966,FORTALEZA DOS NOGUEIRAS,"(60, 65]",1.0,210410.0
12967,FORTALEZA DOS NOGUEIRAS,"(65, 70]",1.0,210410.0
12968,FORTALEZA DOS NOGUEIRAS,"(70, 75]",2.0,210410.0
12969,FORTALEZA DOS NOGUEIRAS,"(75, 80]",0.0,210410.0
12970,FORTALEZA DOS NOGUEIRAS,"(80, 99]",0.0,210410.0
12971,FORTIM,"(0, 5]",0.0,230445.0
12972,FORTIM,"(5, 10]",0.0,230445.0
12973,FORTIM,"(10, 15]",0.0,230445.0
12974,FORTIM,"(15, 20]",0.0,230445.0
12975,FORTIM,"(20, 25]",0.0,230445.0
12976,FORTIM,"(25, 30]",0.0,230445.0
12977,FORTIM,"(30, 35]",0.0,230445.0
12978,FORTIM,"(35, 40]",0.0,230445.0
12979,FORTIM,"(40, 45]",0.0,230445.0
12980,FORTIM,"(45, 50]",0.0,230445.0
12981,FORTIM,"(50, 55]",0.0,230445.0
12982,FORTIM,"(55, 60]",0.0,230445.0
12983,FORTIM,"(60, 65]",0.0,230445.0
12984,FORTIM,"(65, 70]",1.0,230445.0
12985,FORTIM,"(70, 75]",0.0,230445.0
12986,FORTIM,"(75, 80]",0.0,230445.0
12987,FORTIM,"(80, 99]",0.0,230445.0
12988,FOZ DO IGUACU,"(0, 5]",0.0,410830.0
12989,FOZ DO IGUACU,"(5, 10]",0.0,410830.0
12990,FOZ DO IGUACU,"(10, 15]",0.0,410830.0
12991,FOZ DO IGUACU,"(15, 20]",0.0,410830.0
12992,FOZ DO IGUACU,"(20, 25]",1.0,410830.0
12993,FOZ DO IGUACU,"(25, 30]",1.0,410830.0
12994,FOZ DO IGUACU,"(30, 35]",3.0,410830.0
12995,FOZ DO IGUACU,"(35, 40]",3.0,410830.0
12996,FOZ DO IGUACU,"(40, 45]",5.0,410830.0
12997,FOZ DO IGUACU,"(45, 50]",3.0,410830.0
12998,FOZ DO IGUACU,"(50, 55]",15.0,410830.0
12999,FOZ DO IGUACU,"(55, 60]",10.0,410830.0
13000,FOZ DO IGUACU,"(60, 65]",15.0,410830.0
13001,FOZ DO IGUACU,"(65, 70]",30.0,410830.0
13002,FOZ DO IGUACU,"(70, 75]",29.0,410830.0
13003,FOZ DO IGUACU,"(75, 80]",31.0,410830.0
13004,FOZ DO IGUACU,"(80, 99]",37.0,410830.0
13005,FRAIBURGO,"(0, 5]",0.0,420550.0
13006,FRAIBURGO,"(5, 10]",0.0,420550.0
13007,FRAIBURGO,"(10, 15]",0.0,420550.0
13008,FRAIBURGO,"(15, 20]",0.0,420550.0
